Code,Name,Period,GeographicAreaName,Value,UnitType,State,Year
3.4.1,Infant and young child mortality rate,2009,Victoria,122.0,DecimalZero,Vic,2009
3.4.1,Infant and young child mortality rate,2009,Victoria,278.0,DecimalZero,Vic,2009
3.4.1,Infant and young child mortality rate,2009,Victoria,36284.0,DecimalZero,Vic,2009
3.4.1,Infant and young child mortality rate,2009,Victoria,34644.0,DecimalZero,Vic,2009
3.4.1,Infant and young child mortality rate,2009,Victoria,70928.0,DecimalZero,Vic,2009
3.4.1,Infant and young child mortality rate,2009,Victoria,105.6,DecimalOne,Vic,2009
3.4.1,Infant and young child mortality rate,2009,Victoria,85.3,DecimalOne,Vic,2009
3.4.1,Infant and young child mortality rate,2009,Victoria,95.7,DecimalOne,Vic,2009
3.4.1,Infant and young child mortality rate,2009,Victoria,185.0,DecimalZero,Vic,2009
3.4.1,Infant and young child mortality rate,2009,Victoria,142.0,DecimalZero,Vic,2009
3.4.1,Infant and young child mortality rate,2009,Victoria,327.0,DecimalZero,Vic,2009
3.4.1,Infant and young child mortality rate,2009,Victoria,175169.0,DecimalZero,Vic,2009
3.4.1,Infant and young child mortality rate,2009,Victoria,166489.0,DecimalZero,Vic,2009
3.4.1,Infant and young child mortality rate,2009,Victoria,341658.0,DecimalZero,Vic,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,3.8,DecimalOne,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,2.6,DecimalOne,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,3.2,DecimalOne,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,60.0,DecimalZero,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,39.0,DecimalZero,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,99.0,DecimalZero,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,15896.0,DecimalZero,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,14983.0,DecimalZero,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,30879.0,DecimalZero,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,96.9,DecimalOne,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,65.9,DecimalOne,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,81.7,DecimalOne,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,74.0,DecimalZero,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,48.0,DecimalZero,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,122.0,DecimalZero,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,76389.0,DecimalZero,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,72860.0,DecimalZero,WA,2009
3.4.1,Infant and young child mortality rate,2009,Western Australia,149249.0,DecimalZero,WA,2009
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,4.9,DecimalOne,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,2.4,DecimalOne,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,3.7,DecimalOne,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,13.0,DecimalZero,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,6.0,DecimalZero,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,19.0,DecimalZero,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,2662.0,DecimalZero,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,2490.0,DecimalZero,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,5152.0,DecimalZero,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,113.1,DecimalOne,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,69.9,DecimalOne,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,92.3,DecimalOne,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,14.0,DecimalZero,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,8.0,DecimalZero,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,22.0,DecimalZero,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,12382.0,DecimalZero,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,11451.0,DecimalZero,ACT,2010
3.4.1,Infant and young child mortality rate,2010,Australian Capital Territory,23833.0,DecimalZero,ACT,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,4.4,DecimalOne,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,3.2,DecimalOne,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,3.9,DecimalOne,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,231.0,DecimalZero,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,159.0,DecimalZero,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,390.0,DecimalZero,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,51943.0,DecimalZero,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,49323.0,DecimalZero,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,101266.0,DecimalZero,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,111.8,DecimalOne,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,81.4,DecimalOne,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,97.0,DecimalOne,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,272.0,DecimalZero,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,188.0,DecimalZero,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,460.0,DecimalZero,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,243276.0,DecimalZero,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,230965.0,DecimalZero,NSW,2010
3.4.1,Infant and young child mortality rate,2010,New South Wales,474241.0,DecimalZero,NSW,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,7.9,DecimalOne,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,6.4,DecimalOne,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,7.2,DecimalOne,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,16.0,DecimalZero,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,12.0,DecimalZero,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,28.0,DecimalZero,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,2026.0,DecimalZero,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,1873.0,DecimalZero,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,3899.0,DecimalZero,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,206.7,DecimalOne,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,143.0,DecimalOne,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,175.8,DecimalOne,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,20.0,DecimalZero,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,13.0,DecimalZero,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,33.0,DecimalZero,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,9678.0,DecimalZero,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,9093.0,DecimalZero,NT,2010
3.4.1,Infant and young child mortality rate,2010,Northern Territory,18771.0,DecimalZero,NT,2010
3.4.1,Infant and young child mortality rate,2010,National,6.9,DecimalOne,National,2010
3.4.1,Infant and young child mortality rate,2010,National,4.0,DecimalOne,National,2010
3.4.1,Infant and young child mortality rate,2010,National,109.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,826.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,15829.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,205361.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,151.4,DecimalOne,National,2010
3.4.1,Infant and young child mortality rate,2010,National,100.4,DecimalOne,National,2010
3.4.1,Infant and young child mortality rate,2010,National,125.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,969.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,82586.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,965414.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,4.7,DecimalOne,National,2010
3.4.1,Infant and young child mortality rate,2010,National,3.3,DecimalOne,National,2010
3.4.1,Infant and young child mortality rate,2010,National,4.0,DecimalOne,National,2010
3.4.1,Infant and young child mortality rate,2010,National,727.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,483.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,1210.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,155591.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,147727.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,303318.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,114.0,DecimalOne,National,2010
3.4.1,Infant and young child mortality rate,2010,National,81.4,DecimalOne,National,2010
3.4.1,Infant and young child mortality rate,2010,National,98.1,DecimalOne,National,2010
3.4.1,Infant and young child mortality rate,2010,National,851.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,576.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,1427.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,746322.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,707690.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,National,1454012.0,DecimalZero,National,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,6.0,DecimalOne,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,4.1,DecimalOne,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,5.1,DecimalOne,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,198.0,DecimalZero,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,130.0,DecimalZero,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,328.0,DecimalZero,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,33031.0,DecimalZero,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,31492.0,DecimalZero,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,64523.0,DecimalZero,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,141.0,DecimalOne,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,99.7,DecimalOne,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,121.0,DecimalOne,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,221.0,DecimalZero,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,147.0,DecimalZero,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,368.0,DecimalZero,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,156741.0,DecimalZero,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,147455.0,DecimalZero,Qld,2010
3.4.1,Infant and young child mortality rate,2010,Queensland,304196.0,DecimalZero,Qld,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,4.7,DecimalOne,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,2.8,DecimalOne,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,3.8,DecimalOne,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,49.0,DecimalZero,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,27.0,DecimalZero,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,76.0,DecimalZero,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,10397.0,DecimalZero,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,9681.0,DecimalZero,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,20078.0,DecimalZero,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,114.6,DecimalOne,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,67.3,DecimalOne,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,91.5,DecimalOne,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,57.0,DecimalZero,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,32.0,DecimalZero,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,89.0,DecimalZero,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,49734.0,DecimalZero,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,47543.0,DecimalZero,SA,2010
3.4.1,Infant and young child mortality rate,2010,South Australia,97277.0,DecimalZero,SA,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,4.5,DecimalOne,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,3.6,DecimalOne,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,4.1,DecimalOne,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,15.0,DecimalZero,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,11.0,DecimalZero,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,26.0,DecimalZero,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,3317.0,DecimalZero,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,3068.0,DecimalZero,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,6385.0,DecimalZero,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,119.4,DecimalOne,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,82.7,DecimalOne,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,101.6,DecimalOne,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,20.0,DecimalZero,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,13.0,DecimalZero,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,33.0,DecimalZero,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,16751.0,DecimalZero,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,15716.0,DecimalZero,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Tasmania,32467.0,DecimalZero,Tas,2010
3.4.1,Infant and young child mortality rate,2010,Victoria,3.7,DecimalOne,Vic,2010
3.4.1,Infant and young child mortality rate,2010,Victoria,2.8,DecimalOne,Vic,2010
3.4.1,Infant and young child mortality rate,2010,Victoria,3.3,DecimalOne,Vic,2010
3.4.1,Infant and young child mortality rate,2010,Victoria,133.0,DecimalZero,Vic,2010
3.4.1,Infant and young child mortality rate,2010,Victoria,97.0,DecimalZero,Vic,2010
3.4.1,Infant and young child mortality rate,2010,Victoria,230.0,DecimalZero,Vic,2010
3.4.1,Infant and young child mortality rate,2010,Victoria,36141.0,DecimalZero,Vic,2010
3.4.1,Infant and young child mortality rate,2010,Victoria,34431.0,DecimalZero,Vic,2010
